model,split,problem_idx,example_id,variant,run_idx,original_answer,predicted_answer,is_correct_exact,input_tokens,output_tokens,error
kimi-k2.5,train,50,97,node_deletion,0,\begin{pmatrix} 4/9 \\ 4/3 \end{pmatrix},\begin{pmatrix} \dfrac{15}{16} \\ \dfrac{45}{16} \end{pmatrix},False,378,2649,
kimi-k2.5,train,47,90,edge_deletion,0,2,"1, z=0$; check: $x+z=1\le a$? need $a \ge 1$ or adjust",False,289,6144,
kimi-k2.5,train,51,98,node_deletion,0,412,16,False,299,4074,
kimi-k2.5,train,48,93,edge_deletion,0,"\left( -\frac{5}{3}, \frac{16}{3}, \frac{25}{3} \right)",supposed to be on a specific plane like $x+y+z=0$ or if there's additional info,False,300,6144,
kimi-k2.5,train,50,97,edge_deletion,0,\begin{pmatrix} 4/9 \\ 4/3 \end{pmatrix},\begin{pmatrix} \dfrac{(\mathbf{v}_0 \cdot \mathbf{w}_0)(\mathbf{w}_0 \cdot \mathbf{w}_0)}{10(\mathbf{w}_0 \cdot \mathbf{w}_0) - (\mathbf{v}_0 \cdot \mathbf{w}_0)^2} \\ \dfrac{3(\mathbf{v}_0 \cdot \mathbf{w}_0)(\mathbf{w}_0 \cdot \mathbf{w}_0)}{10(\mathbf{w}_0 \cdot \mathbf{w}_0) - (\mathbf{v}_0 \cdot \mathbf{w}_0)^2} \end{pmatrix},False,379,6144,
llama4-mav,train,2,12,original,0,\begin{pmatrix} 20/3 & 4/3 \\ -8/3 & 8/3 \end{pmatrix},\begin{pmatrix} 20/3 & 4/3 \\ -8/3 & 8/3 \end{pmatrix},True,321,600,
llama4-mav,train,0,0,original,0,\begin{pmatrix} 4 \\ -3 \end{pmatrix},\begin{pmatrix} 4 \\ -3 \end{pmatrix},True,358,557,
llama4-mav,train,1,1,original,0,\begin{pmatrix} \frac{3}{5} & \frac{1}{5} \\ \frac{3}{5} & \frac{1}{5} \end{pmatrix},\begin{pmatrix} \frac{3}{5} & \frac{1}{5} \\ \frac{3}{5} & \frac{1}{5} \end{pmatrix},True,341,863,
llama4-mav,train,4,16,original,0,28,28,True,287,810,
llama4-mav,train,0,0,node_deletion,0,\begin{pmatrix} 4 \\ -3 \end{pmatrix},\begin{pmatrix} 1 \\ 0 \end{pmatrix},False,327,966,
llama4-mav,train,6,21,original,0,"\left( \frac{1}{15}, \frac{2}{15}, \frac{4}{15}, \frac{8}{15} \right)","\left(\frac{1}{15},\frac{2}{15},\frac{4}{15},\frac{8}{15}\right)",False,654,757,
llama4-mav,train,3,13,original,0,\frac{7}{2},\frac{7}{2},True,432,672,
llama4-mav,train,0,0,edge_deletion,0,\begin{pmatrix} 4 \\ -3 \end{pmatrix},\begin{pmatrix} 1 \\ 1 \end{pmatrix},False,325,899,
llama4-mav,train,4,16,edge_deletion,0,28,4k,False,295,1142,
llama4-mav,train,5,19,original,0,\frac{20}{3},\frac{56}{3},False,288,961,
llama4-mav,train,5,19,node_deletion,0,\frac{20}{3},\frac{K^3}{8},False,294,1003,
llama4-mav,train,2,12,edge_deletion,0,\begin{pmatrix} 20/3 & 4/3 \\ -8/3 & 8/3 \end{pmatrix},\begin{pmatrix} 20/3 & 4/3 \\ -8/3 & 8/3 \end{pmatrix},False,302,1168,
llama4-mav,train,4,16,node_deletion,0,28,4\lfloor \sqrt{2}k \rfloor + 2,False,295,1106,
llama4-mav,train,5,19,edge_deletion,0,\frac{20}{3},\frac{32}{3},False,308,1210,
llama4-mav,train,3,13,edge_deletion,0,\frac{7}{2},2,False,285,1115,
llama4-mav,train,3,13,node_deletion,0,\frac{7}{2},1 + \frac{HC}{6},False,282,1190,
llama4-mav,train,1,1,edge_deletion,0,\begin{pmatrix} \frac{3}{5} & \frac{1}{5} \\ \frac{3}{5} & \frac{1}{5} \end{pmatrix},\begin{pmatrix} \frac{1}{2} & \frac{1}{2} \\ \frac{1}{2} & \frac{1}{2} \end{pmatrix},False,328,1671,
llama4-mav,train,2,12,node_deletion,0,\begin{pmatrix} 20/3 & 4/3 \\ -8/3 & 8/3 \end{pmatrix},\begin{pmatrix}4 & 0\\0 & 4\end{pmatrix},False,322,1687,
llama4-mav,train,1,1,node_deletion,0,\begin{pmatrix} \frac{3}{5} & \frac{1}{5} \\ \frac{3}{5} & \frac{1}{5} \end{pmatrix},\begin{pmatrix} \frac{a(a+b)}{2(a^2+b^2)} & \frac{b(a+b)}{2(a^2+b^2)} \\ \frac{a(a+b)}{2(a^2+b^2)} & \frac{b(a+b)}{2(a^2+b^2)} \end{pmatrix},False,329,1665,
llama4-mav,train,8,26,original,0,\frac{1}{20},\frac{1}{40},False,302,847,
llama4-mav,train,6,21,edge_deletion,0,"\left( \frac{1}{15}, \frac{2}{15}, \frac{4}{15}, \frac{8}{15} \right)","\left(\frac{1}{15},\frac{2}{15},\frac{4}{15},\frac{8}{15}\right)",False,457,1251,
llama4-mav,train,10,3,original,0,\frac{124}{13},4,False,319,814,
llama4-mav,train,7,24,edge_deletion,0,10 \pi - 29,\pi - 1,False,293,1113,
llama4-mav,train,6,21,node_deletion,0,"\left( \frac{1}{15}, \frac{2}{15}, \frac{4}{15}, \frac{8}{15} \right)","\left(-\frac{1}{3}, -\frac{2}{3}, \frac{1}{3}, \frac{2}{3}\right)",False,420,1984,
llama4-mav,train,9,28,node_deletion,0,10,3,False,294,825,
llama4-mav,train,7,24,original,0,10 \pi - 29,29 - 2\pi,False,285,1514,
llama4-mav,train,12,32,original,0,\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},True,291,562,
llama4-mav,train,11,31,original,0,\frac{45}{2},\frac{45}{2},True,281,929,
llama4-mav,train,8,26,node_deletion,0,\frac{1}{20},\frac{1}{2N},False,308,1092,
llama4-mav,train,7,24,node_deletion,0,10 \pi - 29,\pi - 1,False,293,1306,
llama4-mav,train,11,31,node_deletion,0,\frac{45}{2},\frac{45}{2},False,294,915,
llama4-mav,train,8,26,edge_deletion,0,\frac{1}{20},\frac{1}{2N},False,305,1092,
llama4-mav,train,12,32,node_deletion,0,\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},\begin{pmatrix} -10b/29 \\ 4b/29 \end{pmatrix},False,298,835,
llama4-mav,train,11,31,edge_deletion,0,\frac{45}{2},\frac{45}{2},False,272,903,
llama4-mav,train,13,33,original,0,80,80,True,316,791,
llama4-mav,train,12,32,edge_deletion,0,\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},\begin{pmatrix} -10/29 \\ 4/29 \end{pmatrix},False,285,953,
llama4-mav,train,9,28,original,0,10,10,True,285,1235,
llama4-mav,train,13,33,node_deletion,0,80,20,False,316,860,
llama4-mav,train,13,33,edge_deletion,0,80,20,False,315,784,
llama4-mav,train,10,3,node_deletion,0,\frac{124}{13},k - 2,False,318,1654,
llama4-mav,train,15,37,edge_deletion,0,0,0,False,282,504,
llama4-mav,train,10,3,edge_deletion,0,\frac{124}{13},k,False,318,1644,
llama4-mav,train,15,37,original,0,0,0,True,276,643,
llama4-mav,train,14,35,original,0,\frac{\pi}{14},\frac{\pi}{14},True,268,987,
llama4-mav,train,17,39,original,0,\frac{8}{21},\frac{8}{21},True,618,567,
llama4-mav,train,14,35,node_deletion,0,\frac{\pi}{14},\frac{\pi}{10},False,275,1022,
llama4-mav,train,18,4,original,0,\begin{pmatrix} -20/13 \\ -4/13 \end{pmatrix},\begin{pmatrix} -20/13 \\ -4/13 \end{pmatrix},True,303,631,
llama4-mav,train,14,35,edge_deletion,0,\frac{\pi}{14},\frac{\pi}{2(n+4)},False,264,1116,
llama4-mav,train,15,37,node_deletion,0,0,0,False,306,934,
llama4-mav,train,18,4,node_deletion,0,\begin{pmatrix} -20/13 \\ -4/13 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,281,651,
llama4-mav,train,17,39,node_deletion,0,\frac{8}{21},1,False,302,687,
llama4-mav,train,17,39,edge_deletion,0,\frac{8}{21},1,False,300,742,
llama4-mav,train,19,42,original,0,13,13,True,299,804,
llama4-mav,train,19,42,edge_deletion,0,13,\frac{25}{4},False,294,556,
llama4-mav,train,16,38,node_deletion,0,\begin{pmatrix} -11/15 \\ -2/3 \\ -2/15 \end{pmatrix},\frac{2(\mathbf{a} \cdot \mathbf{b})\mathbf{b}}{\|\mathbf{b}\|^2} - \mathbf{a},False,300,1238,
llama4-mav,train,20,43,original,0,\begin{pmatrix} -34/53 \\ 119/53 \end{pmatrix},\begin{pmatrix} -34/53 \\ 119/53 \end{pmatrix},True,299,724,
llama4-mav,train,16,38,original,0,\begin{pmatrix} -11/15 \\ -2/3 \\ -2/15 \end{pmatrix},\begin{pmatrix} -11/15 \\ -2/3 \\ -2/15 \end{pmatrix},True,315,1142,
llama4-mav,train,21,44,edge_deletion,0,"(1,2)","(1,2)",False,342,636,
llama4-mav,train,21,44,original,0,"(1,2)","(1,2)",True,347,903,
llama4-mav,train,18,4,edge_deletion,0,\begin{pmatrix} -20/13 \\ -4/13 \end{pmatrix},\begin{pmatrix} -2 \\ -2 \end{pmatrix},False,286,1195,
llama4-mav,train,22,48,original,0,\frac{2535}{463},\frac{2535}{463},True,308,728,
llama4-mav,train,24,52,original,0,\frac{3}{4},\frac{3}{4},True,303,625,
llama4-mav,train,20,43,edge_deletion,0,\begin{pmatrix} -34/53 \\ 119/53 \end{pmatrix},\begin{pmatrix} -3 \\ 3 \end{pmatrix},False,287,1108,
llama4-mav,train,16,38,edge_deletion,0,\begin{pmatrix} -11/15 \\ -2/3 \\ -2/15 \end{pmatrix},\begin{pmatrix} 3/5 \\ -4/5 \\ 0 \end{pmatrix},False,292,1499,
llama4-mav,train,23,5,original,0,1023,1023,True,356,653,
llama4-mav,train,20,43,node_deletion,0,\begin{pmatrix} -34/53 \\ 119/53 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,288,1516,
llama4-mav,train,19,42,node_deletion,0,13,13,False,298,1489,
llama4-mav,train,21,44,node_deletion,0,"(1,2)","(1,2)",False,344,1359,
llama4-mav,train,23,5,node_deletion,0,1023,-1,False,358,812,
llama4-mav,train,25,54,original,0,"[2,12)","[2,12)",True,317,883,
llama4-mav,train,24,52,node_deletion,0,\frac{3}{4},\frac{3}{2},False,299,1182,
llama4-mav,train,24,52,edge_deletion,0,\frac{3}{4},\frac{3}{2},False,291,995,
llama4-mav,train,26,58,node_deletion,0,54^\circ,37.98,False,316,986,
llama4-mav,train,26,58,original,0,54^\circ,54,False,307,1175,
llama4-mav,train,22,48,node_deletion,0,\frac{2535}{463},\frac{2535}{463},False,301,1314,
llama4-mav,train,28,6,original,0,108,108,True,384,864,
llama4-mav,train,28,6,edge_deletion,0,108,108,False,384,781,
llama4-mav,train,22,48,edge_deletion,0,\frac{2535}{463},\frac{2535}{463},False,302,1369,
llama4-mav,train,25,54,edge_deletion,0,"[2,12)","(-\infty, \infty)",False,324,1624,
llama4-mav,train,27,59,edge_deletion,0,-\frac{1}{2},\frac{(1 + \sqrt{a})^{1990} + (1 - \sqrt{a})^{1990}}{2^{1991}},False,283,1096,
llama4-mav,train,28,6,node_deletion,0,108,100,False,371,915,
llama4-mav,train,25,54,node_deletion,0,"[2,12)","[2,12)",False,323,1485,
llama4-mav,train,26,58,edge_deletion,0,54^\circ,54,False,316,1383,
llama4-mav,train,29,61,original,0,"\left[ \frac{\pi^2}{4}, \frac{9 \pi^2}{4} \right]","\left[\frac{\pi^2}{4}, \frac{9\pi^2}{4}\right]",False,322,1234,
llama4-mav,train,29,61,node_deletion,0,"\left[ \frac{\pi^2}{4}, \frac{9 \pi^2}{4} \right]",\frac{\pi^2}{4},False,322,1029,
llama4-mav,train,27,59,original,0,-\frac{1}{2},-\frac{1}{2},True,276,1323,
llama4-mav,train,29,61,edge_deletion,0,"\left[ \frac{\pi^2}{4}, \frac{9 \pi^2}{4} \right]","[\frac{\pi^2}{4}, 24c + \frac{\pi^2}{4}]",False,322,1209,
llama4-mav,train,27,59,node_deletion,0,-\frac{1}{2},\cos(\frac{N\pi}{3}),False,289,1409,
llama4-mav,train,31,65,original,0,\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},True,327,719,
llama4-mav,train,32,67,original,0,2865,2865,True,288,498,
llama4-mav,train,34,72,original,0,\frac{124}{13},4,False,330,629,
llama4-mav,train,30,63,original,0,1,1,True,308,1398,
llama4-mav,train,31,65,node_deletion,0,\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},\begin{pmatrix} 33/7 \\ 15/7 \\ 39/7 \end{pmatrix},False,311,1178,
llama4-mav,train,31,65,edge_deletion,0,\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},\begin{pmatrix} -39/59 \\ -165/59 \\ 138/59 \end{pmatrix},False,318,1017,
llama4-mav,train,35,73,original,0,\frac{63}{128},\frac{63}{128},True,365,806,
llama4-mav,train,32,67,node_deletion,0,2865,318,False,299,877,
llama4-mav,train,30,63,node_deletion,0,1,1,False,352,1489,
llama4-mav,train,32,67,edge_deletion,0,2865,\left\lfloor\frac{1}{a\pi}\right\rfloor - 318,False,300,814,
llama4-mav,train,30,63,edge_deletion,0,1,1,False,358,1459,
llama4-mav,train,36,74,original,0,29,29,True,274,658,
llama4-mav,train,35,73,node_deletion,0,\frac{63}{128},\frac{63}{128},False,373,880,
llama4-mav,train,35,73,edge_deletion,0,\frac{63}{128},\frac{63}{32},False,364,916,
llama4-mav,train,37,75,edge_deletion,0,120^\circ,90,False,286,457,
llama4-mav,train,34,72,node_deletion,0,\frac{124}{13},k - 2,False,335,1311,
llama4-mav,train,33,68,original,0,12,12,True,311,1196,
llama4-mav,train,34,72,edge_deletion,0,\frac{124}{13},1,False,299,1418,
llama4-mav,train,37,75,original,0,120^\circ,120,False,298,744,
llama4-mav,train,36,74,node_deletion,0,29,4,False,291,1095,
llama4-mav,train,33,68,node_deletion,0,12,1,False,312,1427,
llama4-mav,train,36,74,edge_deletion,0,29,|3n-35|,False,282,997,
llama4-mav,train,41,8,original,0,\sqrt{3} - 5i,\sqrt{3}-5i,False,292,651,
llama4-mav,train,33,68,edge_deletion,0,12,3,False,307,1463,
llama4-mav,train,38,76,original,0,43,43(\cos \frac{2 \pi}{7} + i \sin \frac{2 \pi}{7}),False,330,1300,
llama4-mav,train,42,81,original,0,"\left( \frac{170}{49}, \frac{78}{49}, \frac{10}{49} \right)","\left(\frac{170}{49}, \frac{78}{49}, \frac{10}{49}\right)",False,297,797,
llama4-mav,train,38,76,node_deletion,0,43,43,False,335,1332,
llama4-mav,train,39,77,node_deletion,0,5,5,False,289,1091,
llama4-mav,train,37,75,node_deletion,0,120^\circ,120,False,303,1543,
llama4-mav,train,38,76,edge_deletion,0,43,43,False,321,1409,
llama4-mav,train,41,8,edge_deletion,0,\sqrt{3} - 5i,\frac{b(3 + i\sqrt{3})}{12},False,290,1071,
llama4-mav,train,40,78,original,0,30^\circ,30,False,299,1259,
llama4-mav,train,39,77,original,0,5,5,True,298,1349,
llama4-mav,train,42,81,edge_deletion,0,"\left( \frac{170}{49}, \frac{78}{49}, \frac{10}{49} \right)",\begin{pmatrix} 4 \\ 0 \\ 1 \end{pmatrix},False,293,898,
llama4-mav,train,41,8,node_deletion,0,\sqrt{3} - 5i,\frac{b}{3 - i\sqrt{3}},False,290,1174,
llama4-mav,train,43,84,original,0,42,42,True,337,1313,
llama4-mav,train,40,78,node_deletion,0,30^\circ,30,False,303,1381,
llama4-mav,train,44,87,node_deletion,0,\begin{pmatrix} \frac{4}{9} & -\frac{4}{9} & -\frac{2}{9} \\ -\frac{4}{9} & \frac{4}{9} & \frac{2}{9} \\ -\frac{2}{9} & \frac{2}{9} & \frac{1}{9} \end{pmatrix},\begin{pmatrix} 1/14 & 1/7 & 3/14 \\ 1/7 & 2/7 & 3/7 \\ 3/14 & 3/7 & 9/14 \end{pmatrix},False,283,587,
llama4-mav,train,44,87,original,0,\begin{pmatrix} \frac{4}{9} & -\frac{4}{9} & -\frac{2}{9} \\ -\frac{4}{9} & \frac{4}{9} & \frac{2}{9} \\ -\frac{2}{9} & \frac{2}{9} & \frac{1}{9} \end{pmatrix},\begin{pmatrix} \frac{4}{9} & -\frac{4}{9} & -\frac{2}{9} \\ -\frac{4}{9} & \frac{4}{9} & \frac{2}{9} \\ -\frac{2}{9} & \frac{2}{9} & \frac{1}{9} \end{pmatrix},True,292,675,
llama4-mav,train,40,78,edge_deletion,0,30^\circ,30,False,304,1385,
llama4-mav,train,42,81,node_deletion,0,"\left( \frac{170}{49}, \frac{78}{49}, \frac{10}{49} \right)",\begin{pmatrix} \frac{174 - 4x_0 - 12y_0 + 6z_0}{41} \\ \frac{12x_0 + 36y_0 - 18z_0 - 30}{41} \\ \frac{56 - 6x_0 - 18y_0 + 9z_0}{41} \end{pmatrix},False,293,1456,
llama4-mav,train,23,5,edge_deletion,0,1023,-1,False,344,662,
llama4-mav,train,39,77,edge_deletion,0,5,5,False,289,1402,
llama4-mav,train,45,88,original,0,2047,2047,True,269,545,
llama4-mav,train,45,88,node_deletion,0,2047,1 + x + x^2 + x^3 + x^4 + x^5 + x^6 + x^7 + x^8 + x^9 + x^{10},False,276,658,
llama4-mav,train,45,88,edge_deletion,0,2047,1023,False,273,851,
llama4-mav,train,46,89,original,0,\begin{pmatrix} \frac{1}{3} & -\frac{2}{3} & \frac{2}{3} \\ -\frac{2}{3} & \frac{1}{3} & \frac{2}{3} \\ \frac{2}{3} & \frac{2}{3} & \frac{1}{3} \end{pmatrix},\begin{pmatrix} \frac{1}{3} & -\frac{2}{3} & \frac{2}{3} \\ -\frac{2}{3} & \frac{1}{3} & \frac{2}{3} \\ \frac{2}{3} & \frac{2}{3} & \frac{1}{3} \end{pmatrix},True,309,883,
llama4-mav,train,44,87,edge_deletion,0,\begin{pmatrix} \frac{4}{9} & -\frac{4}{9} & -\frac{2}{9} \\ -\frac{4}{9} & \frac{4}{9} & \frac{2}{9} \\ -\frac{2}{9} & \frac{2}{9} & \frac{1}{9} \end{pmatrix},\begin{pmatrix} \frac{a_1^2}{a_1^2 + a_2^2 + a_3^2} & \frac{a_1a_2}{a_1^2 + a_2^2 + a_3^2} & \frac{a_1a_3}{a_1^2 + a_2^2 + a_3^2} \\ \frac{a_2a_1}{a_1^2 + a_2^2 + a_3^2} & \frac{a_2^2}{a_1^2 + a_2^2 + a_3^2} & \frac{a_2a_3}{a_1^2 + a_2^2 + a_3^2} \\ \frac{a_3a_1}{a_1^2 + a_2^2 + a_3^2} & \frac{a_3a_2}{a_1^2 + a_2^2 + a_3^2} & \frac{a_3^2}{a_1^2 + a_2^2 + a_3^2} \end{pmatrix},False,286,1297,
llama4-mav,train,51,98,original,0,412,412,True,321,254,
llama4-mav,train,47,90,original,0,2,2,True,304,1020,
llama4-mav,train,43,84,node_deletion,0,42,42,False,337,2134,
llama4-mav,train,46,89,node_deletion,0,\begin{pmatrix} \frac{1}{3} & -\frac{2}{3} & \frac{2}{3} \\ -\frac{2}{3} & \frac{1}{3} & \frac{2}{3} \\ \frac{2}{3} & \frac{2}{3} & \frac{1}{3} \end{pmatrix},\begin{pmatrix} 1 - \frac{2a^2}{a^2 + b^2 + c^2} & -\frac{2ab}{a^2 + b^2 + c^2} & -\frac{2ac}{a^2 + b^2 + c^2} \\ -\frac{2ab}{a^2 + b^2 + c^2} & 1 - \frac{2b^2}{a^2 + b^2 + c^2} & -\frac{2bc}{a^2 + b^2 + c^2} \\ -\frac{2ac}{a^2 + b^2 + c^2} & -\frac{2bc}{a^2 + b^2 + c^2} & 1 - \frac{2c^2}{a^2 + b^2 + c^2} \end{pmatrix},False,293,1176,
llama4-mav,train,46,89,edge_deletion,0,\begin{pmatrix} \frac{1}{3} & -\frac{2}{3} & \frac{2}{3} \\ -\frac{2}{3} & \frac{1}{3} & \frac{2}{3} \\ \frac{2}{3} & \frac{2}{3} & \frac{1}{3} \end{pmatrix},\begin{pmatrix} 1 - \frac{2a^2}{a^2 + b^2 + c^2} & -\frac{2ab}{a^2 + b^2 + c^2} & -\frac{2ac}{a^2 + b^2 + c^2} \\ -\frac{2ab}{a^2 + b^2 + c^2} & 1 - \frac{2b^2}{a^2 + b^2 + c^2} & -\frac{2bc}{a^2 + b^2 + c^2} \\ -\frac{2ac}{a^2 + b^2 + c^2} & -\frac{2bc}{a^2 + b^2 + c^2} & 1 - \frac{2c^2}{a^2 + b^2 + c^2} \end{pmatrix},False,289,1411,
llama4-mav,train,48,93,node_deletion,0,"\left( -\frac{5}{3}, \frac{16}{3}, \frac{25}{3} \right)","(-\frac{14}{3}, \frac{22}{3}, \frac{28}{3})",False,292,960,
llama4-mav,train,43,84,edge_deletion,0,42,42,False,326,1773,
llama4-mav,train,49,96,original,0,100,100,True,296,1171,
llama4-mav,train,48,93,edge_deletion,0,"\left( -\frac{5}{3}, \frac{16}{3}, \frac{25}{3} \right)","(-\frac{17}{9},\frac{46}{9},\frac{73}{9})",False,308,1342,
llama4-mav,train,48,93,original,0,"\left( -\frac{5}{3}, \frac{16}{3}, \frac{25}{3} \right)","\left(-\frac{5}{3}, \frac{16}{3}, \frac{25}{3}\right)",False,483,1283,
llama4-mav,train,49,96,node_deletion,0,100,A,False,304,1177,
llama4-mav,train,49,96,edge_deletion,0,100,\frac{a+180}{3},False,303,1244,
llama4-mav,train,50,97,original,0,\begin{pmatrix} 4/9 \\ 4/3 \end{pmatrix},\begin{pmatrix} 4/9 \\ 4/3 \end{pmatrix},True,389,1505,
llama4-mav,train,50,97,node_deletion,0,\begin{pmatrix} 4/9 \\ 4/3 \end{pmatrix},\frac{(\mathbf{w}_0 \cdot \begin{pmatrix} 1 \\ 3 \end{pmatrix})\|\mathbf{w}_0\|^2}{10\|\mathbf{w}_0\|^2 - (\mathbf{w}_0 \cdot \begin{pmatrix} 1 \\ 3 \end{pmatrix})^2} \begin{pmatrix} 1 \\ 3 \end{pmatrix},False,377,1780,
llama4-mav,train,50,97,edge_deletion,0,\begin{pmatrix} 4/9 \\ 4/3 \end{pmatrix},\frac{(\mathbf{w}_0 \cdot \begin{pmatrix} 1 \\ 3 \end{pmatrix})\|\mathbf{w}_0\|^2}{10\|\mathbf{w}_0\|^2 - (\mathbf{w}_0 \cdot \begin{pmatrix} 1 \\ 3 \end{pmatrix})^2} \begin{pmatrix} 1 \\ 3 \end{pmatrix},False,378,1452,
llama4-mav,train,47,90,node_deletion,0,2,2a^3,False,307,1206,
llama4-mav,train,47,90,edge_deletion,0,2,8/3,False,302,1615,
llama4-mav,train,51,98,edge_deletion,0,412,0,False,302,986,
llama4-mav,train,51,98,node_deletion,0,412,9R^2 - 29,False,312,1204,
nova-premier,train,0,0,edge_deletion,0,\begin{pmatrix} 4 \\ -3 \end{pmatrix},\begin{pmatrix} 1 \\ 1 \end{pmatrix},False,358,586,
nova-premier,train,3,13,original,0,\frac{7}{2},\frac{7}{2},True,513,496,
nova-premier,train,5,19,original,0,\frac{20}{3},\frac{32}{3},False,313,578,
nova-premier,train,5,19,edge_deletion,0,\frac{20}{3},\frac{4}{3},False,339,476,
nova-premier,train,1,1,original,0,\begin{pmatrix} \frac{3}{5} & \frac{1}{5} \\ \frac{3}{5} & \frac{1}{5} \end{pmatrix},\begin{pmatrix} \frac{3}{5} & \frac{1}{5} \\ \frac{3}{5} & \frac{1}{5} \end{pmatrix},True,379,789,
nova-premier,train,4,16,edge_deletion,0,28,2,False,319,749,
nova-premier,train,0,0,node_deletion,0,\begin{pmatrix} 4 \\ -3 \end{pmatrix},\begin{pmatrix} 1 \\ 1 \end{pmatrix},False,360,585,
nova-premier,train,5,19,node_deletion,0,\frac{20}{3},\frac{K^3}{6},False,319,661,
nova-premier,train,6,21,original,0,"\left( \frac{1}{15}, \frac{2}{15}, \frac{4}{15}, \frac{8}{15} \right)","\left( \frac{1}{15}, \frac{2}{15}, \frac{4}{15}, \frac{8}{15} \right)",True,775,809,
nova-premier,train,3,13,node_deletion,0,\frac{7}{2},2,False,304,579,
nova-premier,train,2,12,edge_deletion,0,\begin{pmatrix} 20/3 & 4/3 \\ -8/3 & 8/3 \end{pmatrix},\begin{pmatrix} \frac{20}{3} & \frac{4}{3} \\ -\frac{8}{3} & \frac{8}{3} \end{pmatrix},False,336,742,
nova-premier,train,3,13,edge_deletion,0,\frac{7}{2},2,False,309,643,
nova-premier,train,1,1,edge_deletion,0,\begin{pmatrix} \frac{3}{5} & \frac{1}{5} \\ \frac{3}{5} & \frac{1}{5} \end{pmatrix},\frac{1}{2} \begin{pmatrix} 1 & 1 \\ 1 & 1 \end{pmatrix},False,363,1120,
nova-premier,train,1,1,node_deletion,0,\begin{pmatrix} \frac{3}{5} & \frac{1}{5} \\ \frac{3}{5} & \frac{1}{5} \end{pmatrix},\begin{pmatrix} \frac{1}{2} & 0 \\ \frac{1}{2} & 0 \end{pmatrix},False,364,1123,
nova-premier,train,4,16,node_deletion,0,28,2,False,319,947,
nova-premier,train,4,16,original,0,28,28,True,311,1009,
nova-premier,train,7,24,edge_deletion,0,10 \pi - 29,1,False,319,474,
nova-premier,train,7,24,original,0,10 \pi - 29,29,False,313,494,
nova-premier,train,7,24,node_deletion,0,10 \pi - 29,1,False,319,470,
nova-premier,train,11,31,original,0,\frac{45}{2},22,False,310,568,
nova-premier,train,10,3,node_deletion,0,\frac{124}{13},1,False,344,644,
nova-premier,train,6,21,node_deletion,0,"\left( \frac{1}{15}, \frac{2}{15}, \frac{4}{15}, \frac{8}{15} \right)","\left( \frac{1}{2}, \frac{1}{2}, 0, 0 \right)",False,476,1511,
nova-premier,train,8,26,original,0,\frac{1}{20},\frac{1}{22},False,327,691,
nova-premier,train,8,26,edge_deletion,0,\frac{1}{20},\frac{1}{2N},False,330,680,
nova-premier,train,10,3,original,0,\frac{124}{13},4,False,345,830,
nova-premier,train,12,32,original,0,\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},\begin{pmatrix} -\frac{40}{29} \\ \frac{16}{29} \end{pmatrix},False,319,708,
nova-premier,train,11,31,node_deletion,0,\frac{45}{2},\frac{N}{8},False,321,957,
nova-premier,train,9,28,original,0,10,30,False,315,953,
nova-premier,train,12,32,node_deletion,0,\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,326,688,
nova-premier,train,8,26,node_deletion,0,\frac{1}{20},\frac{1}{2N+1},False,331,1016,
nova-premier,train,13,33,node_deletion,0,80,20V,False,351,971,
nova-premier,train,6,21,edge_deletion,0,"\left( \frac{1}{15}, \frac{2}{15}, \frac{4}{15}, \frac{8}{15} \right)","\left( \frac{1}{2}, 0, 0, \frac{1}{2} \right)",False,519,1569,
nova-premier,train,11,31,edge_deletion,0,\frac{45}{2},\frac{45}{2},False,298,1035,
nova-premier,train,10,3,edge_deletion,0,\frac{124}{13},k,False,344,1247,
nova-premier,train,9,28,node_deletion,0,10,1,False,324,1137,
nova-premier,train,15,37,edge_deletion,0,0,0,False,310,326,
nova-premier,train,13,33,edge_deletion,0,80,20,False,350,928,
nova-premier,train,12,32,edge_deletion,0,\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},\begin{pmatrix} 2 \\ 5 \end{pmatrix},False,313,1124,
nova-premier,train,14,35,original,0,\frac{\pi}{14},\frac{\pi}{14},True,295,866,
nova-premier,train,13,33,original,0,80,80,True,351,945,
nova-premier,train,14,35,node_deletion,0,\frac{\pi}{14},\frac{\pi}{10},False,304,973,
nova-premier,train,17,39,original,0,\frac{8}{21},\frac{8}{21},True,685,598,
nova-premier,train,19,42,edge_deletion,0,13,\frac{25}{4},False,321,363,
