model,model_id,split,problem_idx,variant,original_answer,predicted_answer,is_correct_exact,input_tokens,output_tokens,error
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,27,original,73,73,True,188,871,
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,26,original,480,80,False,173,1225,
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,25,edge_deletion,197,601,False,177,1091,
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,25,node_deletion,197,4048,False,175,1048,
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,25,original,197,141611,False,180,1350,
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,26,node_deletion,480,4a^2,False,177,1367,
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,26,edge_deletion,480,4(p+q),False,186,1270,
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,27,node_deletion,73,173,False,175,1463,
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,27,edge_deletion,73,112,False,180,1380,
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,28,original,468,468,True,143,1335,
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,29,original,601,1,False,169,1298,
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,29,edge_deletion,601,45448,False,170,1159,
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,29,node_deletion,601,3,False,168,1110,
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,28,edge_deletion,468,468,False,123,1119,
sonnet-4.5,us.anthropic.claude-sonnet-4-5-20250929-v1:0,AIME24,28,node_deletion,468,288,False,135,1433,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,0,original,70,70,True,113,490,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,0,node_deletion,70,70,False,115,439,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,2,original,106,106,True,298,893,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,2,edge_deletion,106,106,False,194,1030,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,1,node_deletion,588,70,False,113,1081,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,0,edge_deletion,70,70,False,114,1284,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,1,original,588,588,True,241,1457,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,2,node_deletion,106,33,False,179,1374,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,1,edge_deletion,588,140,False,227,1392,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,3,original,336,336,True,785,1471,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,4,original,293,293,True,920,1215,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,3,edge_deletion,336,360,False,318,1220,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,3,node_deletion,336,360,False,306,1517,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,5,node_deletion,237,27,False,172,966,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,5,original,237,237,True,174,1161,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,4,node_deletion,293,551,False,331,1399,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,4,edge_deletion,293,293,False,312,1449,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,5,edge_deletion,237,237,False,175,1390,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,6,original,610,610,True,373,1502,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,6,node_deletion,610,963,False,237,1252,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,6,edge_deletion,610,40,False,238,1482,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,7,original,149,150,False,180,1264,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,7,node_deletion,149,29,False,193,1173,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,8,original,907,907,True,147,1058,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,8,node_deletion,907,504,False,142,1076,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,9,node_deletion,113,513,False,145,820,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,7,edge_deletion,149,179,False,192,1157,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,9,original,113,113,True,136,1272,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,11,edge_deletion,248,39,False,206,928,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,8,edge_deletion,907,6,False,144,1182,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,10,original,19,19,True,365,1408,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,11,node_deletion,248,3,False,217,1051,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,9,edge_deletion,113,n,False,125,1326,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,11,original,248,32,False,228,1663,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,10,node_deletion,19,54,False,319,1396,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,10,edge_deletion,19,53,False,324,1467,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,12,original,259,4423,False,307,1455,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,15,original,117,117,True,138,868,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,13,node_deletion,104,361,False,182,1277,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,13,original,104,91,False,185,1572,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,12,node_deletion,259,23,False,299,1336,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,13,edge_deletion,104,361,False,163,1081,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,12,edge_deletion,259,21,False,320,1458,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,15,node_deletion,117,101,False,156,998,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,14,node_deletion,240,\dfrac{a^2b^2+b^2c^2+a^2c^2}{abc},False,181,1269,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,14,edge_deletion,240,a+b+c,False,180,1217,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,14,original,240,\dfrac{42113}{98},False,164,1387,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,15,edge_deletion,117,40401,False,150,954,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,17,original,504,504,True,166,815,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,16,node_deletion,279,2583,False,152,1285,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,16,original,279,279,True,151,1453,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,16,edge_deletion,279,2583,False,153,1429,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,17,node_deletion,504,504,False,156,1394,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,17,edge_deletion,504,4,False,145,1408,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,19,original,77,77,True,190,1121,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,18,node_deletion,821,949,False,223,1352,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,19,node_deletion,77,11,False,196,1290,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,18,edge_deletion,821,7,False,223,1300,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,18,original,821,65,False,223,1502,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,19,edge_deletion,77,59,False,180,1214,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,20,node_deletion,62,11,False,176,1405,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,22,original,16,16,True,196,804,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,22,edge_deletion,16,150,False,164,412,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,20,original,62,11,False,196,1437,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,20,edge_deletion,62,22,False,191,1290,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,21,edge_deletion,81,948109639680,False,299,1111,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,21,node_deletion,81,33862041600,False,288,1284,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,22,node_deletion,16,864,False,169,1345,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,21,original,81,40,False,379,1588,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,23,original,510,510,True,200,1312,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,24,edge_deletion,204,154,False,160,1022,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,24,original,204,\dfrac{487}{3},False,164,1282,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,23,edge_deletion,510,5765,False,185,1333,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,24,node_deletion,204,\dfrac{68}{3},False,159,1176,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,23,node_deletion,510,378,False,185,1287,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,27,original,468,468,True,186,696,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,25,original,60,63,False,226,1343,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,28,original,49,49,True,117,570,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,26,original,735,0,False,158,1307,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,26,node_deletion,735,0,False,161,1271,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,25,node_deletion,60,60,False,210,1258,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,26,edge_deletion,735,735,False,159,1101,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,25,edge_deletion,60,60,False,213,1343,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,0,original,204,204,True,223,757,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,27,edge_deletion,468,163,False,170,1116,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,28,edge_deletion,49,49,False,113,579,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,28,node_deletion,49,11,False,128,993,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,27,node_deletion,468,468,False,171,1368,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,0,edge_deletion,204,204,False,220,854,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,0,node_deletion,204,204,False,218,1007,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,29,original,82,74,False,368,1660,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,29,node_deletion,82,82,False,137,1710,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME25,29,edge_deletion,82,82,False,126,1541,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,2,original,23,23,True,307,1104,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,3,original,321,321,True,144,962,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,1,edge_deletion,113,\dfrac{15\sqrt{13}}{13},False,148,1230,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,1,original,113,113,True,203,1407,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,3,node_deletion,321,547,False,143,1333,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,2,node_deletion,23,5,False,320,1538,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,3,edge_deletion,321,321,False,162,1234,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,2,edge_deletion,23,65,False,304,1199,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,1,node_deletion,113,227,False,184,1632,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,4,node_deletion,371,371,False,152,1346,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,4,original,371,371,True,162,1383,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,5,original,211,211,True,250,1380,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,4,edge_deletion,371,371,False,153,1230,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,5,node_deletion,211,211,False,182,1388,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,5,edge_deletion,211,211,False,187,1280,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,6,original,315,315,True,267,1112,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,6,edge_deletion,315,12501,False,130,1056,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,6,node_deletion,315,315,False,115,1029,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,8,original,45,45,True,223,869,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,7,original,236,236,True,162,1268,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,8,node_deletion,45,1000,False,139,934,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,9,original,33,33,True,237,945,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,7,node_deletion,236,212,False,145,1257,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,8,edge_deletion,45,64,False,176,1236,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,7,edge_deletion,236,236,False,166,1335,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,9,node_deletion,33,33,False,236,1331,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,11,node_deletion,55,55,False,134,685,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,9,edge_deletion,33,43,False,237,1083,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,11,original,55,55,True,145,802,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,10,original,80,80,True,143,1497,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,10,node_deletion,80,200,False,138,1260,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,10,edge_deletion,80,80,False,135,1192,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,12,original,104,104,True,166,1116,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,11,edge_deletion,55,1,False,135,1108,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,13,edge_deletion,699,1008,False,163,1346,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,13,node_deletion,699,440,False,156,1348,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,12,node_deletion,104,104,False,162,1350,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,13,original,699,699,True,156,1571,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,14,original,127,127,True,489,1194,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,12,edge_deletion,104,104,False,151,1411,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,14,edge_deletion,127,127,False,254,1312,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,14,node_deletion,127,127,False,248,1252,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,15,node_deletion,902,902,False,162,1013,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,15,edge_deletion,902,902,False,166,1242,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,15,original,902,902,True,186,1350,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,16,edge_deletion,385,385,False,149,1287,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,16,node_deletion,385,385,False,166,1464,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,16,original,385,385,True,178,1329,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,17,original,110,110,True,154,1436,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,17,node_deletion,110,3,False,154,1199,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,17,edge_deletion,110,18,False,148,1206,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,18,original,721,721,True,186,1387,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,19,original,25,25,True,140,1034,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,19,edge_deletion,25,4096,False,138,930,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,20,node_deletion,809,16,False,148,775,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,18,node_deletion,721,721,False,185,1352,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,21,original,116,116,True,211,597,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,18,edge_deletion,721,721,False,190,1560,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,20,original,809,809,True,180,1206,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,19,node_deletion,25,\dfrac{25}{4},False,125,1178,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,20,edge_deletion,809,10,False,174,1410,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,21,edge_deletion,116,2056,False,207,1082,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,21,node_deletion,116,796,False,200,1261,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,22,original,104,104,True,242,1240,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,24,original,540,540,True,126,651,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,23,original,294,294,True,135,938,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,23,edge_deletion,294,12870,False,129,766,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,23,node_deletion,294,18,False,126,1183,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,22,edge_deletion,104,116,False,233,1334,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,22,node_deletion,104,104,False,217,1366,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,24,edge_deletion,540,4|\alpha|+\frac{|\beta|}{4},False,134,1196,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,27,original,73,73,True,189,591,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,26,original,480,480,True,174,1136,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,28,original,468,468,True,144,1056,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,26,node_deletion,480,\dfrac{4a^2b^2}{b^2-a^2},False,178,1244,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,25,original,197,197,True,181,1246,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,26,edge_deletion,480,\dfrac{4pq}{q-p},False,187,1309,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,28,node_deletion,468,108,False,136,1584,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,25,edge_deletion,197,11,False,178,1238,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,25,node_deletion,197,2023,False,176,1268,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,27,node_deletion,73,73,False,176,1363,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,24,node_deletion,540,169,False,119,1696,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,27,edge_deletion,73,108,False,181,1316,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,29,original,601,601,True,170,1419,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,29,node_deletion,601,601,False,169,1360,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,29,edge_deletion,601,45150,False,171,1318,
opus-4.6,us.anthropic.claude-opus-4-6-v1,AIME24,28,edge_deletion,468,338,False,124,1314,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,0,original,70,70,True,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,2,original,106,106,True,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,0,edge_deletion,70,70,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,2,edge_deletion,106,19,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,0,node_deletion,70,58,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,1,edge_deletion,588,1274,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,2,node_deletion,106,33,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,1,original,588,588,True,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,4,original,293,293,True,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,5,original,237,237,True,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,1,node_deletion,588,19,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,6,original,610,610,True,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,6,node_deletion,610,1000,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,7,original,149,149,True,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,7,edge_deletion,149,2b(2a + 1),False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,5,node_deletion,237,5,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,8,node_deletion,907,504,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,8,original,907,907,True,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,8,edge_deletion,907,819,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,3,edge_deletion,336,360,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,9,node_deletion,113,513,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,10,original,19,19,True,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,9,original,113,113,True,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,7,node_deletion,149,2b(2\lfloor a \rfloor + 1),False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,10,node_deletion,19,57,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,11,node_deletion,248,3,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,11,edge_deletion,248,36,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,9,edge_deletion,113,d(n/2),False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,12,original,259,23,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,3,original,336,,False,0,0,"Read timeout on endpoint URL: ""https://bedrock-runtime.us-east-1.amazonaws.com/model/us.deepseek.r1-v1%3A0/invoke"""
deepseek-r1,us.deepseek.r1-v1:0,AIME25,3,node_deletion,336,360,False,0,0,
deepseek-r1,us.deepseek.r1-v1:0,AIME25,4,edge_deletion,293,,False,0,0,"Read timeout on endpoint URL: ""https://bedrock-runtime.us-east-1.amazonaws.com/model/us.deepseek.r1-v1%3A0/invoke"""
deepseek-r1,us.deepseek.r1-v1:0,AIME25,4,node_deletion,293,,False,0,0,"Read timeout on endpoint URL: ""https://bedrock-runtime.us-east-1.amazonaws.com/model/us.deepseek.r1-v1%3A0/invoke"""
deepseek-r1,us.deepseek.r1-v1:0,AIME25,5,edge_deletion,237,,False,0,0,"Read timeout on endpoint URL: ""https://bedrock-runtime.us-east-1.amazonaws.com/model/us.deepseek.r1-v1%3A0/invoke"""
